min	10003.peak.table	10025.peak.table	10037.peak.table	10047.peak.table	10085.peak.table	10086.peak.table	10100.peak.table	10107.peak.table	10116.peak.table	10126.peak.table	10134.peak.table	10140_1.peak.table	10173.peak.table	10192.peak.table	10198.peak.table	10199.peak.table	10234.peak.table	10241.peak.table	10244.peak.table	10253.peak.table	10259.peak.table	10281.peak.table	10292.peak.table	10297.peak.table	10306.peak.table	10311.peak.table	10319.peak.table	10329.peak.table	10345.peak.table	10372.peak.table	10374.peak.table	11011.peak.table	11064.peak.table	11115.peak.table	11201.peak.table	11215.peak.table	11254.peak.table	12004.peak.table	13002.peak.table
670.0	5	4	5	3	3	3	5	4	3	2	2	5	0	2	3	2	5	3	4	3	0	1	1	2	3	4	7	9	8	5	2	1	5	1	4	2	3	1	7
671.0	7	6	2	5	1	7	3	6	4	4	6	4	2	4	3	5	4	4	5	5	4	4	3	4	4	8	15	7	7	3	12	1	4	2	3	2	1	2	3
672.0	1	6	3	2	6	6	3	4	4	4	4	3	2	2	2	5	3	4	3	6	4	4	7	2	9	7	14	6	9	6	6	3	5	4	2	2	4	2	3
673.0	8	11	2	2	2	3	3	6	1	5	7	9	3	1	7	6	4	2	3	3	2	4	4	6	3	10	14	13	6	9	5	4	3	0	2	1	1	2	3
674.0	4	2	5	0	4	5	6	5	1	4	2	5	3	2	5	7	5	2	1	3	5	7	6	4	7	6	21	11	7	11	6	1	4	5	0	0	4	2	5
675.0	8	7	2	1	3	3	4	6	2	6	4	8	3	2	6	8	7	4	2	1	4	5	3	4	1	7	16	12	5	8	5	3	2	2	0	2	2	1	1
676.0	5	3	4	6	1	4	5	5	1	7	2	0	2	4	5	1	2	4	3	6	2	4	3	2	1	3	7	7	4	8	2	3	2	5	3	3	2	1	1
677.0	6	9	3	3	1	2	6	12	2	8	5	3	4	2	6	8	5	0	4	2	1	2	1	3	2	4	12	10	8	5	9	4	3	2	1	2	5	3	2
678.0	1	4	0	1	0	4	4	3	4	4	3	7	0	2	9	2	2	1	3	3	2	2	6	5	5	3	11	10	4	3	2	1	2	3	2	3	5	4	2
679.0	3	1	2	2	1	3	0	2	1	0	1	1	1	0	3	4	2	3	0	0	0	7	1	3	3	3	2	6	6	1	4	1	3	1	0	3	2	0	2
680.0	1	0	1	2	2	1	0	1	0	3	2	3	3	1	1	2	1	1	0	2	1	4	0	3	0	3	5	3	4	3	1	3	2	1	4	2	2	4	3
681.0	3	2	1	3	2	3	0	0	2	0	1	2	1	0	1	1	0	4	1	2	1	1	2	3	4	2	5	7	4	1	6	3	4	2	4	6	3	2	0
682.0	4	2	2	7	2	3	3	2	3	2	3	1	3	3	1	3	4	4	2	4	0	3	2	3	4	6	5	5	3	3	3	2	3	2	3	5	1	0	1
683.0	1	1	1	2	2	5	1	2	1	1	2	2	4	2	2	1	1	3	1	3	3	4	1	1	9	4	8	7	9	1	7	2	1	2	2	4	2	1	3
684.0	3	4	6	4	0	3	4	2	2	0	0	1	2	4	3	4	6	2	5	3	1	5	0	4	2	2	6	5	12	5	2	1	5	3	3	2	3	0	8
685.0	3	2	2	3	7	2	0	0	2	2	3	0	2	3	0	1	0	1	1	2	3	5	0	3	3	2	2	5	6	1	3	0	2	0	2	2	1	2	1
686.0	3	5	5	2	2	2	3	1	4	3	2	0	4	4	0	3	4	3	3	1	2	3	2	2	3	4	9	3	12	6	1	5	3	3	1	1	2	1	6
687.0	4	3	2	5	3	2	0	2	0	1	4	0	4	2	0	3	2	3	0	1	1	5	2	3	3	5	8	6	6	1	8	2	3	1	0	4	1	1	3
688.0	0	1	4	1	2	1	5	3	3	1	2	2	0	1	5	3	6	1	2	2	2	4	5	6	11	7	7	10	6	7	10	0	4	2	0	1	1	6	3
689.0	2	2	2	2	2	2	2	1	1	4	4	2	2	1	3	2	2	4	2	2	4	3	5	4	3	4	5	10	6	1	6	2	4	1	3	2	3	1	4
690.0	4	2	4	7	5	7	2	4	5	2	3	2	9	3	1	1	4	6	2	8	7	4	3	4	1	3	13	9	15	4	7	4	5	6	4	3	5	2	5
691.0	3	2	1	3	4	4	0	1	1	1	6	1	3	2	1	1	0	4	1	3	2	2	4	0	4	6	6	8	11	0	4	2	5	2	4	3	2	0	4
692.0	4	1	3	3	2	2	2	1	3	1	2	3	1	2	2	3	3	2	2	1	3	3	3	2	6	6	10	11	7	3	7	2	4	3	3	2	1	0	1
693.0	1	1	2	1	5	1	1	0	0	1	2	1	3	1	0	1	0	0	1	2	1	1	4	2	1	7	14	7	9	1	6	1	3	2	1	0	2	0	0
694.0	0	3	3	0	2	3	1	1	2	2	1	3	1	2	4	0	3	1	1	2	2	1	7	4	2	3	12	8	5	4	4	0	1	1	0	2	0	2	2
695.0	6	5	7	4	6	6	5	4	5	5	4	2	3	6	7	3	6	8	5	7	5	2	4	0	5	5	7	15	6	1	4	3	3	4	1	5	1	0	1
696.0	3	2	8	5	2	6	2	1	4	3	3	2	5	6	1	0	2	2	2	1	3	5	4	3	5	4	7	6	3	4	2	3	5	5	6	2	4	2	5
697.0	4	1	2	3	7	3	0	2	2	2	2	1	5	2	2	1	4	6	3	2	3	2	0	6	8	7	6	8	6	1	6	2	3	1	0	1	3	4	1
698.0	2	2	2	5	0	3	2	2	1	0	2	0	1	2	2	1	1	5	5	2	1	5	3	3	4	3	4	7	7	4	4	1	3	2	5	2	3	5	0
699.0	2	1	0	2	1	2	0	0	2	0	0	2	1	0	2	1	2	3	1	2	0	2	0	1	5	4	5	9	5	0	3	3	6	3	5	2	4	1	0
700.0	1	5	4	1	2	4	2	3	4	2	1	2	2	5	3	3	3	5	2	4	3	1	4	4	3	7	6	6	11	6	3	3	3	2	4	4	3	0	4
701.0	5	4	4	6	4	4	0	0	2	1	2	6	6	6	1	1	1	7	1	3	3	8	7	3	4	9	8	5	7	2	7	2	3	2	2	3	3	1	4
702.0	6	3	6	3	4	5	2	2	5	4	3	2	4	6	1	3	3	7	3	5	2	5	2	3	3	5	9	9	7	6	6	0	3	4	2	1	1	0	6
703.0	9	4	1	3	5	5	1	2	3	3	3	4	5	4	3	3	2	7	2	4	2	5	9	5	4	7	5	9	5	2	4	3	3	1	2	2	0	1	3
704.0	0	2	7	2	1	2	5	5	3	1	3	2	0	4	5	4	6	3	4	2	1	3	5	6	3	8	10	5	11	5	6	4	6	4	4	2	5	2	3
705.0	1	3	0	1	3	2	0	1	3	2	2	2	1	0	3	2	1	2	2	5	4	2	4	3	2	3	4	6	5	1	3	2	3	3	5	5	2	0	1
706.0	3	2	5	3	2	2	4	4	3	1	3	1	2	1	0	0	6	2	3	2	5	3	2	2	3	6	10	12	6	6	1	1	2	2	3	1	1	4	4
707.0	3	3	1	2	2	5	0	0	2	2	1	1	0	0	2	2	1	2	1	1	3	1	0	2	1	3	9	6	2	3	5	2	4	2	3	2	2	6	1
708.0	3	1	2	1	1	0	5	0	3	1	1	0	0	3	1	2	4	3	2	1	1	1	2	2	0	6	4	6	5	6	4	2	1	1	2	0	2	3	1
709.0	2	3	4	2	5	2	2	0	1	3	3	2	2	3	0	3	1	2	1	3	0	1	4	2	1	4	14	7	7	0	6	2	2	5	3	4	3	5	3
710.0	6	6	8	4	5	6	5	6	5	3	4	3	4	8	7	2	3	3	5	5	4	2	6	4	6	6	8	12	7	2	2	1	2	4	1	10	1	5	2
711.0	1	3	2	2	3	4	1	1	1	0	4	0	4	2	4	3	1	5	3	1	0	1	2	3	1	3	9	12	3	0	0	4	5	3	6	2	4	0	0
712.0	4	3	2	6	4	4	4	2	2	1	3	1	2	1	2	2	1	3	3	2	1	1	3	5	5	6	13	7	4	3	3	5	5	3	5	3	3	2	1
713.0	1	2	0	2	3	3	1	1	1	2	3	1	0	0	0	1	1	2	1	2	2	0	2	2	0	5	13	10	6	1	6	2	3	2	3	4	3	3	1
714.0	5	4	3	5	3	4	4	3	4	2	3	0	1	2	2	0	3	6	5	4	2	4	1	1	2	1	11	11	11	6	1	3	4	2	4	5	5	3	1
715.0	1	2	2	2	2	5	0	0	1	0	1	3	2	1	2	2	1	3	0	5	1	4	3	0	4	5	10	6	8	3	5	2	5	1	1	1	3	2	3
716.0	3	2	2	2	4	5	1	2	1	1	3	1	4	2	3	2	1	7	2	3	3	6	6	2	5	6	12	8	6	6	7	2	2	2	4	4	1	1	7
717.0	7	4	5	7	2	4	3	3	3	2	3	1	6	5	3	1	4	6	2	4	3	1	2	4	3	3	13	16	7	1	5	5	5	2	3	2	1	1	1
718.0	4	1	2	3	1	2	0	1	0	0	2	0	3	0	0	1	0	2	0	1	3	5	3	3	4	5	10	6	10	3	2	1	1	0	2	0	0	1	1
719.0	3	4	3	7	5	2	1	0	1	3	5	6	0	3	3	1	1	2	1	4	2	1	4	4	2	2	9	10	6	0	13	3	4	3	4	5	0	0	3
720.0	0	1	4	0	2	1	4	3	1	1	0	1	0	3	3	2	4	2	4	0	1	0	4	6	4	8	10	10	8	4	7	3	4	3	1	3	3	2	4
721.0	0	1	0	3	2	0	0	1	3	2	3	1	0	0	2	0	0	1	2	0	1	1	2	2	6	3	9	7	4	0	9	2	1	2	2	1	2	2	4
722.0	3	2	4	2	1	1	5	6	4	0	1	2	1	3	2	2	5	4	5	0	1	3	3	2	6	4	4	6	8	0	5	2	4	1	6	3	5	5	5
723.0	1	1	0	1	1	0	1	0	1	1	2	1	2	0	1	1	0	1	0	1	1	0	4	0	2	1	8	3	5	0	3	1	0	0	4	4	1	2	0
724.0	1	2	3	1	1	2	2	3	2	1	0	1	1	2	2	2	2	3	2	1	0	2	2	2	1	2	7	9	6	4	4	1	3	1	3	5	3	2	4
725.0	0	0	0	0	1	2	0	0	1	0	1	1	0	2	1	0	2	1	0	3	2	1	0	4	0	1	6	10	3	0	5	3	4	3	2	3	2	1	1
726.0	1	3	3	3	2	2	5	2	1	0	2	3	1	3	4	4	2	0	2	2	2	1	5	3	3	6	5	5	11	6	3	2	3	3	3	5	2	2	2
727.0	1	4	1	3	2	3	0	2	3	1	3	2	2	2	1	3	2	0	1	2	1	1	1	2	4	3	6	10	8	0	5	3	4	1	4	4	4	1	1
728.0	4	3	2	4	3	5	3	1	1	0	3	1	3	2	1	0	5	3	1	3	3	4	3	3	6	4	13	7	4	4	7	1	4	1	5	3	2	1	2
729.0	2	2	1	0	4	6	2	1	4	4	3	1	4	1	2	1	4	3	2	5	4	3	4	2	3	1	10	7	4	2	12	3	3	3	2	3	3	3	7
730.0	0	2	1	0	3	3	1	3	1	0	1	4	2	1	0	0	1	2	2	3	2	6	5	2	6	5	11	9	8	8	15	2	3	1	2	1	2	4	5
731.0	2	2	3	1	9	4	2	2	3	2	3	1	4	4	1	4	2	7	0	2	2	2	4	3	1	3	10	9	4	3	11	4	6	4	2	5	4	2	2
732.0	4	1	4	3	4	3	3	3	4	0	3	2	6	3	3	2	3	3	4	3	4	5	6	4	5	3	4	6	7	6	3	1	2	1	2	1	3	1	4
733.0	5	5	5	8	5	7	4	4	4	1	5	2	5	5	3	0	4	8	4	6	4	3	5	2	8	6	10	9	4	2	4	3	3	3	0	6	1	1	2
734.0	2	2	0	4	3	1	0	2	0	2	2	2	2	1	2	2	1	3	0	1	0	0	2	2	0	2	9	11	8	5	4	1	2	1	2	0	1	1	2
735.0	3	3	4	3	4	5	2	4	3	3	5	3	3	4	1	1	4	5	2	4	5	2	4	1	4	4	10	8	7	3	6	3	3	3	3	2	4	1	0
736.0	1	5	4	2	4	0	5	5	0	3	2	1	1	4	5	4	5	2	3	0	0	2	6	2	4	5	15	8	9	5	2	2	4	4	1	2	2	2	7
737.0	2	3	3	1	3	3	2	0	2	1	2	3	3	1	1	2	0	0	1	0	0	2	3	2	2	6	5	4	4	2	2	4	5	1	6	1	1	2	3
738.0	1	1	6	2	4	1	2	3	5	2	2	2	1	5	3	3	4	4	6	3	1	5	1	1	4	1	8	9	5	3	6	6	7	4	5	2	4	2	5
739.0	1	2	0	3	5	1	1	0	1	2	2	1	2	0	0	0	1	3	1	2	1	3	1	1	5	2	9	8	6	1	9	4	4	1	5	3	4	1	1
740.0	1	3	3	0	0	0	2	2	1	0	0	3	1	2	3	4	3	3	1	1	1	3	3	3	5	3	12	10	3	3	4	1	3	2	7	4	3	2	5
741.0	0	1	1	2	3	3	0	1	3	2	4	2	1	0	3	0	0	2	0	4	2	1	0	2	0	1	5	7	6	1	2	3	3	1	3	3	1	1	1
742.0	2	0	6	2	0	2	5	0	1	1	3	3	0	5	4	0	3	0	0	1	3	3	3	0	4	2	10	7	9	3	1	3	3	3	4	2	3	2	2
743.0	0	0	2	0	3	4	0	0	2	0	3	2	1	1	1	1	1	0	1	3	2	4	2	3	6	2	14	6	8	1	1	2	3	0	1	2	1	1	1
744.0	9	2	4	7	3	3	2	1	4	1	1	0	2	3	1	3	5	2	1	3	3	1	7	4	4	4	6	7	5	9	3	0	1	1	3	3	2	0	3
745.0	3	3	1	1	5	3	3	4	2	3	3	2	2	4	3	3	2	4	3	3	3	3	2	3	3	2	13	9	5	3	4	5	5	1	2	1	2	1	3
746.0	1	5	2	0	2	4	3	4	3	3	2	3	1	3	4	1	4	4	6	3	1	2	7	3	5	6	10	15	6	6	5	2	2	3	4	3	3	3	4
747.0	11	8	2	2	0	6	3	6	0	3	5	5	4	0	5	9	4	5	2	4	0	1	4	4	2	4	16	10	11	4	2	2	3	2	2	1	1	4	3
748.0	10	5	1	3	0	4	3	5	1	2	3	5	3	1	2	5	3	1	2	2	2	5	4	6	4	5	15	3	6	10	1	2	1	2	2	0	1	5	6
749.0	2	2	1	2	1	4	4	8	2	2	2	4	2	4	4	4	3	3	2	3	2	3	2	5	2	4	14	5	4	5	5	2	4	1	2	3	3	1	0
750.0	10	7	3	4	2	5	3	7	0	6	7	4	2	0	3	6	3	3	2	2	2	0	3	2	2	4	15	7	4	5	0	1	2	1	4	1	0	2	5
751.0	6	5	6	3	5	4	2	5	3	3	2	5	1	1	2	4	2	2	2	3	4	3	3	1	3	3	7	3	8	3	2	1	3	2	2	4	1	4	2
752.0	5	7	6	4	5	1	5	3	3	1	2	3	2	9	6	1	6	4	6	3	1	1	3	3	3	3	4	5	8	3	5	3	1	2	4	1	2	1	5
753.0	4	9	1	4	1	1	0	2	2	0	5	2	4	2	0	3	1	4	3	2	1	1	4	4	2	3	4	6	6	0	1	3	3	2	6	4	2	1	2
754.0	0	0	2	0	1	1	3	0	0	1	2	1	1	2	0	2	3	3	1	3	2	3	1	1	6	3	3	11	4	6	2	2	3	1	3	5	0	0	9
755.0	5	1	2	5	3	0	0	1	2	1	3	1	3	1	1	1	1	2	0	1	3	4	2	1	6	4	12	10	13	1	5	1	2	0	2	0	1	0	2
756.0	3	2	3	1	0	4	4	5	3	3	1	2	3	4	4	3	4	4	2	2	2	5	8	3	7	12	15	12	6	3	7	2	3	2	5	1	4	4	3
757.0	3	5	3	2	4	5	3	2	2	3	4	5	3	0	1	1	3	3	1	4	2	4	3	0	5	3	10	9	11	0	2	0	0	0	2	1	0	0	0
758.0	2	1	5	5	3	1	2	5	2	2	1	2	1	4	2	1	5	3	2	1	0	6	3	3	5	8	3	6	7	4	6	4	6	5	2	2	5	1	2
759.0	1	1	1	1	5	4	0	3	4	1	1	2	2	1	2	3	1	3	3	6	2	2	1	2	2	3	10	4	12	0	4	0	0	1	1	3	1	0	0
760.0	6	5	7	5	2	6	3	1	4	1	1	0	1	5	3	4	5	9	3	4	3	2	1	5	2	5	15	11	4	4	4	1	1	2	1	2	2	0	3
761.0	2	2	4	1	3	7	2	0	1	2	2	0	2	2	1	2	1	2	3	5	3	2	1	2	3	1	3	7	5	0	3	2	3	3	3	1	1	0	1
762.0	1	2	1	1	2	0	3	2	5	2	2	3	2	3	2	2	4	0	2	1	1	5	5	5	5	3	8	6	5	3	8	1	2	4	1	3	2	3	5
763.0	2	6	3	1	7	7	3	1	6	2	2	6	2	3	4	4	2	5	2	7	3	2	3	3	3	4	5	10	6	0	1	2	0	5	1	4	1	0	8
764.0	2	2	2	3	3	5	2	2	2	2	2	3	1	2	3	0	1	3	3	3	4	1	2	3	1	3	3	8	3	5	6	0	1	1	2	1	1	2	5
765.0	4	2	3	2	2	3	0	1	1	2	3	2	2	2	0	3	1	2	2	1	1	1	1	1	3	5	4	15	6	1	4	2	3	1	1	3	3	2	3
766.0	1	1	1	2	4	3	1	0	1	0	3	0	1	0	1	1	1	2	0	4	1	0	0	2	2	3	6	7	3	2	3	1	2	2	1	2	1	2	2
767.0	0	1	1	0	2	5	0	1	1	0	2	0	1	0	0	2	1	0	2	2	0	4	1	3	2	2	8	11	1	1	1	3	2	4	5	2	2	0	3
768.0	0	2	3	1	2	0	3	2	0	0	0	1	1	3	1	0	3	0	0	0	0	1	2	3	0	2	9	14	8	1	2	0	2	1	5	2	0	1	5
769.0	3	0	4	5	2	0	1	0	2	0	2	2	3	2	0	0	0	2	1	2	3	3	3	3	3	2	12	4	2	0	6	1	0	1	0	1	1	0	2
770.0	2	1	5	3	1	2	2	0	0	0	1	2	1	3	0	1	0	1	0	3	3	2	1	0	3	2	5	8	13	1	3	2	1	1	3	1	1	0	8
771.0	3	0	0	6	0	3	1	1	1	0	0	1	3	2	1	1	3	1	2	0	1	2	1	0	3	4	12	7	10	0	6	2	3	0	2	1	0	1	3
772.0	0	3	5	0	3	1	4	4	2	1	3	4	1	3	3	2	4	2	3	1	5	2	11	3	5	8	15	7	8	6	6	3	5	3	2	1	2	4	5
773.0	0	2	0	1	5	2	0	2	1	1	3	2	2	0	3	2	2	2	1	2	2	5	2	1	7	6	12	6	8	3	2	2	2	0	2	1	1	1	1
774.0	3	2	4	5	2	1	4	7	4	3	3	1	1	5	4	2	4	4	3	0	3	2	3	1	1	1	6	8	8	5	3	3	1	3	4	2	5	3	2
775.0	1	2	1	2	7	9	0	0	3	5	5	2	2	0	0	2	1	3	1	4	4	2	3	4	3	2	6	6	8	1	2	0	2	0	4	3	1	0	1
776.0	3	1	2	1	0	1	1	0	3	2	1	0	1	2	2	3	1	2	1	1	2	0	3	5	0	1	9	6	9	2	3	2	1	2	4	3	1	1	4
777.0	1	2	1	1	5	3	2	0	0	2	3	2	3	2	0	1	0	3	0	3	3	1	3	3	4	1	5	4	5	0	2	2	4	2	4	1	4	0	1
778.0	0	2	2	1	0	0	3	1	2	1	1	1	2	2	4	1	1	0	1	0	1	2	6	5	4	3	13	17	5	2	2	0	1	1	1	1	2	2	6
779.0	3	6	2	4	5	8	1	3	5	4	5	3	2	3	3	3	5	8	5	4	3	1	2	2	4	2	10	9	6	0	2	3	3	3	5	3	3	0	2
780.0	2	1	0	3	1	0	2	0	2	0	1	1	1	0	1	1	2	2	0	1	2	1	2	4	3	6	1	12	10	0	4	1	4	1	2	2	1	1	2
781.0	1	1	1	2	5	6	2	1	4	2	2	1	2	1	1	1	2	2	2	5	3	2	3	5	2	4	10	10	11	0	3	2	1	0	3	2	1	3	8
782.0	0	0	3	0	1	2	1	3	1	2	1	1	1	0	0	1	1	3	1	0	0	1	1	0	1	1	7	8	10	2	1	1	3	1	2	0	1	3	2
783.0	0	0	1	1	3	4	1	1	0	3	3	2	1	0	1	2	0	1	0	1	0	2	2	3	1	2	4	7	2	0	2	0	1	0	2	0	0	1	1
784.0	10	3	6	4	2	3	0	6	2	0	1	1	2	2	2	1	2	4	0	2	1	2	3	5	7	5	11	6	13	4	3	1	3	2	0	4	1	3	3
785.0	5	2	4	3	2	3	2	2	2	1	4	3	2	5	0	1	3	4	2	2	3	5	4	1	4	5	10	5	5	0	2	2	2	3	5	5	3	2	1
786.0	10	1	3	3	3	4	0	3	0	0	1	2	7	1	2	2	0	2	0	3	3	2	1	3	5	3	5	12	5	3	0	1	0	0	1	4	0	1	3
787.0	4	4	2	3	3	4	1	2	1	1	2	1	1	3	1	2	1	6	4	4	1	7	9	3	8	8	6	9	15	3	2	0	5	1	0	3	0	4	3
788.0	4	3	4	4	5	5	6	5	2	2	2	3	4	5	5	2	5	3	6	3	4	3	4	4	3	7	12	8	12	5	3	1	2	1	1	1	2	2	4
789.0	4	5	4	2	5	4	2	4	3	1	5	2	7	5	1	2	1	3	4	2	1	2	3	5	7	4	9	13	13	3	10	2	2	1	1	4	2	4	5
790.0	3	2	4	2	3	1	1	4	2	0	1	3	1	1	2	0	3	3	1	1	1	2	2	2	2	4	5	8	4	3	3	3	1	2	2	2	3	4	4
791.0	1	0	0	1	4	1	0	1	1	1	0	0	1	0	0	2	1	1	0	0	0	3	1	3	2	3	6	11	7	1	0	2	1	0	3	1	1	3	0
792.0	1	1	5	3	0	1	4	2	4	5	0	1	2	4	2	3	2	2	1	2	1	3	3	4	5	4	6	7	7	3	3	1	1	5	2	4	0	2	2
793.0	5	4	3	9	3	8	3	3	4	2	6	2	3	6	4	1	4	5	5	5	4	2	3	1	2	3	8	15	9	0	5	5	4	5	3	4	3	2	5
794.0	2	4	2	1	0	2	3	5	1	1	2	1	0	4	3	2	3	4	3	1	1	0	6	4	2	3	8	6	6	4	1	0	3	2	2	3	1	2	2
795.0	3	3	1	0	4	6	0	1	3	2	2	0	1	0	2	2	0	4	3	4	2	4	3	3	5	4	5	12	6	1	5	3	3	1	2	2	1	2	4
796.0	3	1	1	3	1	1	1	0	0	0	2	1	3	0	0	3	2	5	0	1	0	2	0	4	1	1	8	6	9	2	3	3	4	2	2	2	1	2	3
797.0	2	1	1	1	2	5	1	1	1	2	2	1	2	0	0	0	1	0	1	2	1	1	1	2	0	2	5	3	9	1	5	2	4	1	2	0	0	4	5
798.0	3	3	3	0	0	1	0	2	2	1	1	2	0	0	2	2	2	1	1	0	1	2	2	2	3	0	6	7	5	2	7	1	2	1	1	2	0	5	1
799.0	1	1	0	0	4	5	1	1	0	1	1	2	4	0	2	2	1	2	0	2	1	0	4	1	0	1	9	6	9	0	1	2	3	0	3	1	0	3	1
800.0	1	1	3	0	4	1	0	1	1	0	2	1	2	3	2	2	4	2	0	1	0	3	3	0	5	1	9	8	9	2	2	0	0	3	1	2	0	3	2
801.0	2	1	1	1	0	2	1	2	1	0	0	0	0	1	1	1	0	6	2	0	1	4	2	4	4	3	14	10	5	1	0	0	4	1	0	1	1	0	2
802.0	3	2	1	1	3	3	0	0	1	0	2	0	2	0	1	3	0	4	0	3	1	1	2	2	2	2	8	8	5	3	0	0	2	1	3	1	0	0	2
803.0	3	4	1	3	5	5	0	2	5	2	3	3	4	2	3	4	0	5	3	3	3	5	2	2	3	4	14	9	5	1	4	4	2	2	5	3	4	1	2
804.0	4	1	3	0	2	1	3	3	0	0	2	0	1	2	2	2	3	3	3	2	1	2	4	4	0	3	9	10	5	3	1	0	1	0	5	0	0	3	9
805.0	1	2	0	0	2	1	0	0	1	1	2	1	4	1	2	1	0	0	1	3	0	1	1	5	1	5	9	7	7	0	5	2	2	1	2	1	2	2	2
806.0	1	0	1	0	0	2	2	4	2	1	0	1	1	1	1	2	2	2	2	1	1	1	1	1	1	5	6	8	2	2	1	0	1	0	1	1	1	4	3
807.0	4	2	3	4	3	2	2	2	3	4	4	0	4	2	1	2	0	3	2	3	1	5	2	2	5	6	8	11	3	1	5	2	5	3	2	3	2	1	2
808.0	0	3	1	2	0	2	1	2	0	2	0	1	0	2	2	1	3	2	1	0	1	2	4	4	7	4	5	3	5	2	6	1	2	1	1	1	1	2	4
809.0	1	4	1	3	6	3	1	2	4	3	3	0	2	1	2	1	0	3	1	3	4	2	4	2	4	3	9	5	5	0	7	2	3	3	2	4	3	1	1
810.0	0	5	4	3	3	3	2	2	0	0	3	2	2	3	2	0	3	1	2	2	2	0	1	3	0	1	6	13	6	4	3	4	4	1	2	3	1	2	5
811.0	0	2	0	0	1	4	0	1	1	0	1	2	3	0	0	1	1	1	0	2	4	3	5	2	5	4	7	6	11	0	3	0	1	1	1	2	0	1	4
812.0	5	4	2	5	0	4	2	3	3	1	1	1	2	0	0	0	2	0	3	0	0	0	1	0	0	0	8	13	7	4	3	1	1	2	1	4	1	0	3
813.0	0	2	1	0	4	2	1	0	1	0	0	0	1	0	1	1	2	0	1	0	1	3	4	2	3	1	6	7	4	0	5	2	5	1	1	0	2	2	5
814.0	1	3	1	1	0	2	2	2	0	0	2	4	1	1	2	1	2	2	4	1	0	7	2	2	4	4	10	14	12	5	4	3	3	3	4	3	3	5	2
815.0	3	6	3	6	3	6	1	2	2	2	2	1	6	2	2	2	1	4	2	2	5	4	6	3	5	3	4	11	7	3	3	1	2	2	2	1	1	1	5
816.0	0	1	0	1	3	3	0	1	0	2	1	1	5	0	1	0	1	2	1	3	2	5	2	1	5	6	8	8	6	6	2	0	2	2	1	2	3	4	4
817.0	0	5	1	1	4	4	0	0	3	1	5	0	1	2	0	1	1	8	2	5	6	5	4	5	5	4	9	4	7	1	4	2	1	1	1	3	2	1	2
818.0	3	2	0	4	1	6	0	2	1	4	2	0	2	2	1	3	0	5	2	2	1	4	3	3	4	7	7	8	6	3	3	1	1	1	3	2	0	0	0
819.0	1	0	0	1	0	2	0	0	0	0	3	1	2	0	1	1	1	2	0	1	1	2	1	6	0	3	7	12	4	1	1	1	1	1	2	3	1	1	3
820.0	4	5	9	5	1	4	7	5	3	2	2	0	3	5	4	1	7	6	5	2	0	0	1	1	1	1	9	7	5	3	2	1	4	2	4	4	3	2	5
821.0	3	5	3	4	4	2	3	1	2	2	2	4	6	2	2	2	2	3	3	3	1	5	1	0	2	0	6	4	5	2	1	2	4	4	6	3	3	2	1
822.0	0	2	5	3	0	2	1	1	0	0	0	0	3	3	0	1	4	2	2	1	1	1	1	2	0	2	7	5	7	3	1	1	1	1	1	1	2	1	3
823.0	3	1	2	2	1	1	2	2	2	2	2	1	1	2	1	1	4	4	3	1	1	1	1	3	2	4	8	3	9	0	1	1	2	1	1	1	1	0	1
824.0	0	3	1	0	0	1	3	4	0	1	0	2	0	1	2	0	3	2	2	0	0	1	5	3	3	5	10	6	4	3	5	2	2	2	3	2	1	4	2
825.0	3	1	1	2	3	2	1	2	2	3	2	1	3	1	1	5	1	2	3	2	1	2	0	1	0	1	4	10	3	2	2	3	3	2	4	1	2	1	1
826.0	4	5	6	3	6	5	5	5	5	4	7	3	4	4	3	1	7	8	3	4	5	4	1	1	0	0	9	5	4	2	0	2	1	2	0	2	2	1	2
827.0	0	4	3	1	0	2	3	0	0	1	3	1	1	0	2	3	2	3	1	0	2	2	1	1	2	5	8	9	3	0	0	0	0	2	2	3	1	1	2
828.0	5	1	5	3	0	0	2	1	0	0	1	1	3	0	0	2	1	4	0	0	0	4	2	1	3	3	7	5	6	3	3	0	0	0	1	4	0	2	2
829.0	1	1	0	1	0	2	3	2	2	2	1	0	3	2	0	1	1	2	1	1	0	2	2	0	4	3	5	9	5	1	0	2	3	3	1	1	3	2	0
830.0	1	3	1	1	0	1	1	1	2	1	0	2	0	1	3	2	2	2	3	0	2	4	3	2	3	7	6	7	8	6	5	0	3	1	4	3	1	7	4
831.0	2	3	2	3	5	5	3	1	4	4	3	2	1	2	4	2	3	4	3	4	5	3	4	2	2	3	5	5	3	2	1	4	4	3	4	4	1	1	3
832.0	2	3	1	1	1	2	2	2	1	0	0	4	9	2	2	2	1	1	4	0	2	2	2	3	2	2	8	10	3	5	0	1	1	2	1	1	2	2	4
833.0	1	0	1	0	2	2	0	0	1	0	2	0	2	2	0	1	1	3	1	0	2	3	2	4	2	3	8	8	4	1	4	1	2	0	2	2	0	2	3
834.0	2	2	0	1	1	1	1	0	0	1	1	2	2	1	0	2	0	2	1	1	2	1	1	1	2	5	6	12	4	2	0	1	3	1	2	2	1	2	1
835.0	0	2	0	0	2	1	1	0	0	0	1	1	2	0	0	0	0	1	1	2	0	0	4	4	0	3	20	9	7	1	6	2	2	3	2	1	1	1	0
